timestamp,elapsed_time,Plastic_1_in_water_pixel_area,Plastic_1_in_water_area_cm2,Plastic_2_in_acid_pixel_area,Plastic_2_in_acid_area_cm2
20250411_083748,72206.83,102572.0,4.135976013887512,100617.0,4.057145211064616
20250411_083758,72216.86,102586.5,4.136560692476224,100598.5,4.056399241830742
20250411_083808,72226.90,102559.5,4.13547198062138,100603.5,4.056600855137194
20250411_083818,72236.93,102568.5,4.135834884572994,100678.0,4.0596048934033355
20250411_083828,72246.96,102597.0,4.136984080419774,100541.5,4.054100850137185
20250411_083838,72256.99,102558.5,4.1354316579600905,100627.5,4.057568599008166
20250411_083848,72267.03,102572.5,4.135996175218157,100632.5,4.057770212314618
20250411_083858,72277.06,102549.0,4.135048592677831,100652.0,4.058556504209783
20250411_083908,72287.09,102647.5,4.139020374814943,100634.5,4.057850857637199
20250411_083918,72297.12,102578.0,4.136217949855254,100677.5,4.05958473207269
20250411_083928,72307.16,102532.0,4.134363107435892,100609.0,4.056822629774292
20250411_083938,72317.19,102614.5,4.137689726992357,100651.5,4.058536342879137
20250411_083948,72327.22,102612.5,4.137609081669776,100565.5,4.055068594008156
20250411_083958,72337.26,102544.0,4.134846979371378,100637.0,4.057951664290425
20250411_084008,72347.29,102652.5,4.139221988121395,0,0.0
20250411_084018,72357.32,102623.0,4.138032469613327,100541.5,4.054100850137185
20250411_084028,72367.35,102556.5,4.135351012637509,100731.0,4.061741994451731
20250411_084038,72377.38,102509.5,4.133455847556856,100555.5,4.054665367395251
20250411_084048,72387.42,102539.5,4.134665527395571,100671.0,4.059322634774301
20250411_084058,72397.45,102546.5,4.134947786024604,100563.0,4.054967787354929
20250411_084108,72407.48,102513.5,4.133617138202019,100614.5,4.05704440441139
20250411_084118,72417.51,102581.5,4.136359079169772,100632.5,4.057770212314618
20250411_084128,72427.54,102510.5,4.133496170218147,100593.0,4.056177467193644
20250411_084139,72437.58,102586.0,4.136540531145578,100663.0,4.059000053483977
20250411_084149,72447.61,102569.0,4.13585504590364,100624.0,4.057427469693649
20250411_084159,72457.65,102619.5,4.137891340298809,100768.0,4.063233932919479
20250411_084209,72467.67,102499.0,4.133032459613307,100662.5,4.058979892153332
20250411_084219,72477.71,102603.5,4.137246177718162,100625.5,4.057487953685585
20250411_084229,72487.74,102630.5,4.138334889573005,0,0.0
20250411_084239,72497.77,102625.0,4.138113114935908,100616.0,4.057104888403325
20250411_084249,72507.80,102596.0,4.136943757758483,100582.5,4.055754079250094
20250411_084259,72517.84,102556.5,4.135351012637509,0,0.0
20250411_084309,72527.87,102564.5,4.135673593927833,0,0.0
20250411_084319,72537.90,102589.5,4.136681660460095,100568.5,4.0551895619920275
20250411_084329,72547.93,102496.5,4.13293165296008,0,0.0
20250411_084339,72557.97,102531.5,4.134342946105247,100619.5,4.0572460177178415
20250411_084349,72568.00,102621.5,4.13797198562139,100676.5,4.059544409411399
20250411_084359,72578.03,102470.5,4.131883263766527,100633.5,4.057810534975909
20250411_084409,72588.06,102542.0,4.1347663340487975,100620.5,4.057286340379132
20250411_084419,72598.09,102623.5,4.138052630943972,100698.5,4.06043150795979
20250411_084429,72608.13,102624.5,4.138092953605262,0,0.0
20250411_084439,72618.16,102553.0,4.135209883322992,100642.0,4.058153277596878
20250411_084449,72628.20,102510.0,4.133476008887501,100618.5,4.057205695056552
20250411_084459,72638.22,102631.5,4.138375212234296,100630.0,4.057669405661392
20250411_084509,72648.26,102561.5,4.135552625943962,0,0.0
20250411_084519,72658.29,102647.5,4.139020374814943,100593.5,4.0561976285242896
20250411_084529,72668.32,102567.0,4.1357744005810595,100642.0,4.058153277596878
20250411_084539,72678.35,102534.5,4.134463914089118,0,0.0
20250411_084549,72688.39,102510.5,4.133496170218147,100575.5,4.055471820621061
20250411_084559,72698.42,102582.0,4.136379240500416,100609.5,4.056842791104937
20250411_084609,72708.46,102604.5,4.137286500379452,100654.0,4.058637149532363
20250411_084619,72718.48,102571.5,4.135955852556866,100616.5,4.057125049733971
20250411_084629,72728.52,102672.0,4.14000828001656,100689.5,4.060068604008176
20250411_084639,72738.55,102552.5,4.135189721992347,100526.0,4.053475848887182
20250411_084650,72748.58,102627.0,4.138193760258488,100625.0,4.05746779235494
20250411_084700,72758.61,102532.0,4.134363107435892,100713.0,4.0610161865485015
20250411_084710,72768.65,102572.0,4.135976013887512,100645.0,4.0582742455807495
20250411_084720,72778.68,102585.0,4.1365002084842875,100559.0,4.054806496709768
20250411_084730,72788.71,102558.5,4.1354316579600905,100579.0,4.055612949935577
20250411_084740,72798.74,102557.0,4.135371173968154,100642.5,4.058173438927523
20250411_084750,72808.77,102605.0,4.137306661710097,100611.5,4.056923436427518
20250411_084800,72818.81,102575.0,4.1360969818713835,100589.0,4.056016176548482
20250411_084810,72828.84,102661.5,4.13958489207301,100595.0,4.056258112516225
20250411_084820,72838.87,102602.5,4.137205855056871,100675.5,4.059504086750109
20250411_084830,72848.90,102550.5,4.1351090766697665,100670.5,4.0593024734436565
20250411_084840,72858.94,102594.0,4.136863112435902,100597.0,4.056338757838806
20250411_084850,72868.97,102563.5,4.135633271266543,100579.0,4.055612949935577
20250411_084900,72879.00,102558.5,4.1354316579600905,100590.0,4.056056499209772
20250411_084910,72889.03,102589.5,4.136681660460095,100591.5,4.056116983201709
20250411_084920,72899.07,102523.0,4.134000203484278,100641.5,4.058133116266233
20250411_084930,72909.10,102536.5,4.1345445594117,100623.0,4.057387147032359
20250411_084940,72919.13,102604.0,4.137266339048807,100652.0,4.058556504209783
20250411_084950,72929.17,102575.0,4.1360969818713835,100681.0,4.059725861387207
20250411_085000,72939.20,102549.5,4.135068754008476,100598.0,4.056379080500097
20250411_085010,72949.23,102588.5,4.136641337798805,100575.5,4.055471820621061
20250411_085020,72959.26,102568.5,4.135834884572994,100703.0,4.060612959935598
20250411_085030,72969.29,102566.0,4.135734077919769,100650.5,4.058496020217847
20250411_085040,72979.32,102595.5,4.136923596427838,100605.5,4.056681500459775
20250411_085050,72989.36,102657.0,4.139403440097203,100633.5,4.057810534975909
20250411_085100,72999.39,102572.0,4.135976013887512,100614.5,4.05704440441139
20250411_085110,73009.42,102571.5,4.135955852556866,100603.0,4.056580693806549
20250411_085120,73019.46,102607.0,4.137387307032679,100631.0,4.057709728322682
20250411_085130,73029.49,102513.0,4.133596976871373,100657.0,4.058758117516235
20250411_085140,73039.52,102587.5,4.136601015137514,100676.5,4.059544409411399
20250411_085150,73049.55,102613.0,4.137629243000421,100618.5,4.057205695056552
20250411_085201,73059.58,102599.0,4.137064725742355,100647.5,4.058375052233975
20250411_085211,73069.62,102657.5,4.139423601427848,100582.0,4.055733917919449
20250411_085221,73079.65,102541.5,4.134746172718152,100577.0,4.0555323046129965
20250411_085231,73089.68,102640.5,4.13873811618591,100542.5,4.054141172798475
20250411_085241,73099.71,102626.0,4.138153437597198,0,0.0
20250411_085251,73109.75,102493.0,4.132790523645563,100577.5,4.0555524659436415
20250411_085301,73119.78,102517.5,4.13377842884718,100606.5,4.056721823121065
20250411_085311,73129.81,102516.0,4.133717944855245,100607.0,4.056741984451711
20250411_085321,73139.85,102521.0,4.133919558161697,100569.0,4.0552097233226725
20250411_085331,73149.88,102534.5,4.134463914089118,0,0.0
20250411_085341,73159.91,102550.0,4.1350889153391215,100586.0,4.0558952085646105
20250411_085351,73169.94,102593.0,4.1368227897746115,100560.5,4.0548669807017035
20250411_085401,73179.98,102677.0,4.1402098933230125,100604.5,4.056641177798484
20250411_085411,73190.01,102600.0,4.137105048403646,100580.5,4.055673433927513
20250411_085421,73200.04,102500.0,4.133072782274597,100518.0,4.053153267596858
20250411_085431,73210.07,102596.5,4.136963919089128,0,0.0
20250411_085441,73220.10,102613.0,4.137629243000421,0,0.0
20250411_085451,73230.13,102523.0,4.134000203484278,100680.5,4.059705700056561
20250411_085501,73240.17,102625.5,4.138133276266553,100643.0,4.058193600258168
20250411_085511,73250.20,102623.5,4.138052630943972,100630.0,4.057669405661392
20250411_085521,73260.24,102571.0,4.135935691226221,0,0.0
20250411_085531,73270.26,102565.0,4.135693755258478,100663.0,4.059000053483977
20250411_085541,73280.30,102532.0,4.134363107435892,100691.0,4.060129088000111
20250411_085551,73290.33,102581.5,4.136359079169772,100599.5,4.056439564492032
20250411_085601,73300.36,102507.5,4.133375202234276,0,0.0
20250411_085611,73310.39,102522.0,4.133959880822988,100622.0,4.057346824371068
20250411_085621,73320.43,102570.5,4.135915529895576,100561.0,4.0548871420323485
20250411_085631,73330.46,102592.0,4.1367824671133215,100703.5,4.0606331212662425
20250411_085641,73340.49,102583.0,4.136419563161707,100601.0,4.056500048483968
20250411_085651,73350.52,102588.5,4.136641337798805,100612.5,4.056963759088808
20250411_085701,73360.55,102549.5,4.135068754008476,100612.0,4.056943597758163
20250411_085712,73370.59,102551.5,4.135149399331056,100537.0,4.053919398161377
20250411_085722,73380.62,102621.5,4.13797198562139,100590.5,4.056076660540418
20250411_085732,73390.65,102546.5,4.134947786024604,100595.0,4.056258112516225
20250411_085742,73400.68,102583.5,4.1364397244923525,100695.5,4.0603105399759185
20250411_085752,73410.72,102541.0,4.134726011387507,100595.5,4.05627827384687
20250411_085802,73420.75,102578.5,4.1362381111859,100614.0,4.057024243080744
20250411_085812,73430.78,102535.0,4.134484075419763,100630.0,4.057669405661392
20250411_085822,73440.81,102559.0,4.1354518192907355,100602.0,4.056540371145259
20250411_085832,73450.85,102635.5,4.138536502879457,100605.0,4.05666133912913
20250411_085842,73460.88,102531.0,4.134322784774602,100613.5,4.057004081750099
20250411_085852,73470.92,102595.0,4.136903435097193,100603.0,4.056580693806549
20250411_085902,73480.94,102592.0,4.1367824671133215,100734.5,4.061883123766248
20250411_085912,73490.98,102599.5,4.137084887073,100587.5,4.055955692556546
20250411_085922,73501.01,102537.5,4.13458488207299,100687.5,4.059987958685595
20250411_085932,73511.04,102564.0,4.135653432597188,100586.0,4.0558952085646105
20250411_085942,73521.07,102579.0,4.136258272516545,100562.0,4.054927464693639
20250411_085952,73531.11,102560.0,4.135492141952025,100602.0,4.056540371145259
20250411_090002,73541.15,102580.0,4.136298595177835,100656.0,4.058717794854944
20250411_090012,73551.17,102541.5,4.134746172718152,0,0.0
20250411_090022,73561.20,102566.0,4.135734077919769,100635.5,4.05789118029849
20250411_090032,73571.23,102561.0,4.135532464613316,100601.5,4.056520209814613
20250411_090042,73581.27,102606.5,4.137367145702034,100543.0,4.05416133412912
20250411_090052,73591.30,102479.5,4.132246167718142,100607.5,4.056762145782356
20250411_090102,73601.33,102591.0,4.136742144452031,100642.0,4.058153277596878
20250411_090112,73611.36,102508.5,4.133415524895566,100761.5,4.062971835621091
20250411_090122,73621.40,102606.5,4.137367145702034,100628.0,4.057588760338811
20250411_090132,73631.43,102554.5,4.135270367314928,100565.0,4.05504843267751
20250411_090142,73641.46,102554.5,4.135270367314928,100678.0,4.0596048934033355
20250411_090152,73651.49,102538.5,4.134625204734281,100566.5,4.055108916669447
20250411_090202,73661.53,102507.5,4.133375202234276,0,0.0
20250411_090212,73671.56,102563.0,4.135613109935897,100632.5,4.057770212314618
20250411_090223,73681.59,102559.5,4.13547198062138,100689.0,4.06004844267753
20250411_090233,73691.62,102558.5,4.1354316579600905,0,0.0
20250411_090243,73701.66,102637.5,4.138617148202038,100575.0,4.055451659290416
20250411_090253,73711.69,102527.0,4.13416149412944,100601.0,4.056500048483968
20250411_090303,73721.72,102555.0,4.135290528645573,100643.5,4.058213761588814
20250411_090313,73731.75,102654.5,4.139302633443977,100583.5,4.055794401911385
20250411_090323,73741.79,102536.0,4.134524398081054,100610.5,4.056883113766228
20250411_090333,73751.82,102559.0,4.1354518192907355,100625.5,4.057487953685585
20250411_090343,73761.85,102577.5,4.136197788524609,100624.0,4.057427469693649
20250411_090353,73771.88,102630.5,4.138334889573005,100547.0,4.054322624774282
20250411_090403,73781.91,102551.5,4.135149399331056,100621.5,4.057326663040423
20250411_090413,73791.95,102634.5,4.1384961802181675,0,0.0
20250411_090423,73801.98,102607.0,4.137387307032679,100583.5,4.055794401911385
20250411_090433,73812.01,102603.5,4.137246177718162,100551.5,4.054504076750089
20250411_090443,73822.04,102561.5,4.135552625943962,100607.5,4.056762145782356
20250411_090453,73832.08,102529.0,4.134242139452021,100659.5,4.058858924169462
20250411_090503,73842.11,102608.0,4.137427629693969,100607.5,4.056762145782356
20250411_090513,73852.14,102607.0,4.137387307032679,100602.0,4.056540371145259
20250411_090523,73862.17,102528.0,4.13420181679073,100636.5,4.0579315029597804
20250411_090533,73872.21,102560.5,4.135512303282671,100608.5,4.056802468443647
20250411_090543,73882.24,102605.5,4.137326823040743,100739.5,4.0620847370727
20250411_090553,73892.27,102526.5,4.134141332798794,100551.5,4.054504076750089
20250411_090603,73902.30,102554.5,4.135270367314928,100622.0,4.057346824371068
20250411_090613,73912.33,102533.0,4.134403430097183,100574.5,4.05543149795977
20250411_090623,73922.37,102564.5,4.135673593927833,100663.0,4.059000053483977
20250411_090633,73932.40,102519.5,4.133859074169761,100653.5,4.0586169882017185
20250411_090643,73942.43,102553.5,4.135230044653638,100624.0,4.057427469693649
20250411_090653,73952.47,102582.5,4.136399401831062,100631.5,4.057729889653328
20250411_090703,73962.50,102538.0,4.134605043403635,100547.5,4.054342786104927
20250411_090713,73972.53,102563.0,4.135613109935897,100658.0,4.058798440177526
20250411_090724,73982.56,102540.0,4.134685688726216,100622.0,4.057346824371068
20250411_090734,73992.59,102631.0,4.13835505090365,100566.5,4.055108916669447
20250411_090744,74002.63,102569.0,4.13585504590364,100650.0,4.058475858887202
20250411_090754,74012.66,102504.0,4.133234072919759,100520.5,4.053254074250084
20250411_090804,74022.69,102596.5,4.136963919089128,100636.5,4.0579315029597804
20250411_090814,74032.72,102585.5,4.136520369814933,100611.5,4.056923436427518
20250411_090824,74042.76,102617.5,4.1378106949762286,100673.5,4.059423441427528
20250411_090834,74052.79,102635.0,4.1385163415488115,100650.5,4.058496020217847
20250411_090844,74062.82,102553.5,4.135230044653638,100628.5,4.057608921669456
20250411_090854,74072.85,102567.0,4.1357744005810595,100642.5,4.058173438927523
20250411_090904,74082.89,102564.5,4.135673593927833,100641.0,4.058112954935587
20250411_090914,74092.92,102607.0,4.137387307032679,100566.5,4.055108916669447
20250411_090924,74102.95,102490.0,4.132669555661692,100617.0,4.057145211064616
20250411_090934,74112.98,102623.5,4.138052630943972,100653.5,4.0586169882017185
20250411_090944,74123.01,102554.5,4.135270367314928,100584.0,4.05581456324203
20250411_090954,74133.05,102576.5,4.1361574658633184,100534.0,4.053798430177506
20250411_091004,74143.08,102598.5,4.13704456441171,100625.5,4.057487953685585
20250411_091014,74153.11,102573.0,4.136016336548803,100595.5,4.05627827384687
20250411_091024,74163.16,102543.5,4.134826818040732,0,0.0
20250411_091034,74173.18,102556.5,4.135351012637509,100612.0,4.056943597758163
20250411_091044,74183.21,102545.0,4.134887302032669,100627.0,4.057548437677521
20250411_091054,74193.24,102556.0,4.135330851306864,100635.0,4.057871018967845
20250411_091104,74203.27,102582.0,4.136379240500416,100661.0,4.058919408161397
20250411_091114,74213.31,102552.5,4.135189721992347,100554.5,4.05462504473396
20250411_091124,74223.34,102474.0,4.1320243930810445,0,0.0
20250411_091134,74233.38,102530.5,4.134302623443957,100631.0,4.057709728322682
20250411_091144,74243.40,102628.5,4.138254244250424,100494.5,4.052205685056531
20250411_091154,74253.44,102531.0,4.134322784774602,0,0.0
20250411_091204,74263.47,102595.0,4.136903435097193,100591.5,4.056116983201709
20250411_091214,74273.50,102615.0,4.137709888323003,100613.0,4.056983920419453
20250411_091224,74283.53,102570.5,4.135915529895576,100693.5,4.060229894653338
